RULE,USER_ID,HIT_DATE,USER_LEVEL,USER_LEVEL_BADRATE,USER_TARGET
授信通过,ID20261117005909,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261123000200,2026-12-01,2,10.00%,0
授信通过,ID20261124011506,2026-12-01,2,10.00%,0
授信通过,ID20261124005702,2026-12-01,2,10.00%,0
授信通过,ID20261122010342,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123000259,2026-12-01,2,10.00%,0
授信通过,ID20261124011068,2026-12-01,2,10.00%,0
授信通过,ID20261124005994,2026-12-01,2,10.00%,0
授信通过,ID20261123008673,2026-12-01,2,10.00%,0
授信通过,ID20261123008725,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123003830,2026-12-01,2,10.00%,0
授信通过,ID20261124000696,2026-12-01,2,10.00%,0
授信通过,ID20261123002455,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261122006112,2026-12-01,2,10.00%,0
授信通过,ID20261123000179,2026-12-01,2,10.00%,0
授信通过,ID20261122003103,2026-12-01,2,10.00%,0
授信通过,ID20261123000234,2026-12-01,2,10.00%,0
授信通过,ID20261123000049,2026-12-01,2,10.00%,0
授信通过,ID20261124004673,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261121002963,2026-11-01,2,10.00%,0
授信通过,ID20261121011778,2026-11-01,2,10.00%,0
授信通过,ID20261123010592,2026-12-01,2,10.00%,0
授信通过,ID20261123000151,2026-12-01,2,10.00%,0
授信通过,ID20261123010533,2026-12-01,2,10.00%,0
授信通过,ID20261124003577,2026-12-01,2,10.00%,0
授信通过,ID20261123006732,2026-12-01,2,10.00%,0
授信通过,ID20261124000419,2026-12-01,2,10.00%,0
授信通过,ID20261124000461,2026-12-01,2,10.00%,0
授信通过,ID20261124003871,2026-12-01,2,10.00%,0
授信通过,ID20261124003873,2026-12-01,2,10.00%,0
授信通过,ID20261124010605,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123009744,2026-12-01,2,10.00%,0
授信通过,ID20261122008639,2026-12-01,2,10.00%,0
授信通过,ID20261122009103,2026-12-01,2,10.00%,0
授信通过,ID20261125005251,2026-12-01,2,10.00%,0
授信通过,ID20261125004714,2026-12-01,2,10.00%,0
授信通过,ID20261125000543,2026-12-01,2,10.00%,0
授信通过,ID20261125000806,2026-12-01,2,10.00%,0
授信通过,ID20261125000595,2026-12-01,2,10.00%,0
授信通过,ID20261125004749,2026-12-01,2,10.00%,0
授信通过,ID20261125004595,2026-12-01,2,10.00%,0
授信通过,ID20261125000355,2026-12-01,2,10.00%,0
授信通过,ID20261125000560,2026-12-01,2,10.00%,0
授信通过,ID20261125004545,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261125003943,2026-12-01,2,10.00%,0
授信通过,ID20261125004010,2026-12-01,2,10.00%,0
授信通过,ID20261125000797,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128000377,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128001706,2026-12-01,2,10.00%,0
授信通过,ID20261128001503,2026-12-01,2,10.00%,0
授信通过,ID20261128009546,2026-12-01,2,10.00%,0
授信通过,ID20261128009630,2026-12-01,2,10.00%,0
授信通过,ID20261128000624,2026-12-01,2,10.00%,0
授信通过,ID20261128002001,2026-12-01,2,10.00%,0
授信通过,ID20261128002686,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261128005808,2026-12-01,2,10.00%,0
授信通过,ID20261128000181,2026-12-01,2,10.00%,0
授信通过,ID20261128000590,2026-12-01,2,10.00%,0
授信通过,ID20261128002592,2026-12-01,2,10.00%,0
授信通过,ID20261127001538,2026-12-01,2,10.00%,0
授信通过,ID20261127000914,2026-12-01,2,10.00%,0
授信通过,ID20261127000974,2026-12-01,2,10.00%,0
授信通过,ID20261126004302,2026-12-01,2,10.00%,0
授信通过,ID20261127006853,2026-12-01,2,10.00%,0
授信通过,ID20261127006721,2026-12-01,2,10.00%,0
授信通过,ID20261127007961,2026-12-01,2,10.00%,0
授信通过,ID20261126007496,2026-12-01,2,10.00%,0
授信通过,ID20261126005638,2026-12-01,2,10.00%,0
授信通过,ID20261127001880,2026-12-01,2,10.00%,0
授信通过,ID20261126000717,2026-12-01,2,10.00%,0
授信通过,ID20261127003561,2026-12-01,2,10.00%,0
授信通过,ID20261127000481,2026-12-01,2,10.00%,0
授信通过,ID20261126008107,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127002585,2026-12-01,2,10.00%,0
授信通过,ID20261127005860,2026-12-01,2,10.00%,0
授信通过,ID20261126003856,2026-12-01,2,10.00%,0
授信通过,ID20261126001028,2026-12-01,2,10.00%,0
授信通过,ID20261127005821,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127005212,2026-12-01,2,10.00%,0
授信通过,ID20261127000903,2026-12-01,2,10.00%,0
授信通过,ID20261127004995,2026-12-01,2,10.00%,0
授信通过,ID20261127007451,2026-12-01,2,10.00%,0
授信通过,ID20261120006546,2026-11-01,2,10.00%,0
授信通过,ID20261120005409,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261116003080,2026-11-01,2,10.00%,0
授信通过,ID20261120002010,2026-11-01,2,10.00%,0
授信通过,ID20261120004800,2026-11-01,2,10.00%,0
授信通过,ID20261116004616,2026-11-01,2,10.00%,0
授信通过,ID20261120002929,2026-11-01,2,10.00%,0
授信通过,ID20261116003695,2026-11-01,2,10.00%,0
授信通过,ID20261116005058,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261120002544,2026-11-01,2,10.00%,0
授信通过,ID20261120001730,2026-11-01,2,10.00%,0
授信通过,ID20261120005765,2026-11-01,2,10.00%,0
授信通过,ID20261119004982,2026-11-01,2,10.00%,0
授信通过,ID20261121001767,2026-11-01,2,10.00%,0
授信通过,ID20261119002633,2026-11-01,2,10.00%,0
授信通过,ID20261116004745,2026-11-01,2,10.00%,0
授信通过,ID20261119004717,2026-11-01,2,10.00%,0
授信通过,ID20261119002098,2026-11-01,2,10.00%,0
授信通过,ID20261116008984,2026-11-01,2,10.00%,0
授信通过,ID20261115009511,2026-11-01,2,10.00%,0
授信通过,ID20261116003096,2026-11-01,2,10.00%,0
授信通过,ID20261115003810,2026-11-01,2,10.00%,0
授信通过,ID20261115006879,2026-11-01,2,10.00%,0
授信通过,ID20261117003611,2026-11-01,2,10.00%,0
授信通过,ID20261117004735,2026-11-01,2,10.00%,0
授信通过,ID20261118003226,2026-11-01,2,10.00%,0
授信通过,ID20261118005937,2026-11-01,2,10.00%,0
授信通过,ID20261118008403,2026-11-01,2,10.00%,0
授信通过,ID20261115004449,2026-11-01,2,10.00%,0
授信通过,ID20261117003144,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261117006244,2026-11-01,2,10.00%,0
授信通过,ID20261115004895,2026-11-01,2,10.00%,0
授信通过,ID20261115003925,2026-11-01,2,10.00%,0
授信通过,ID20261117003064,2026-11-01,2,10.00%,0
授信通过,ID20261115009497,2026-11-01,2,10.00%,0
授信通过,ID20261115004528,2026-11-01,2,10.00%,0
授信通过,ID20261115008389,2026-11-01,2,10.00%,0
授信通过,ID20261117004006,2026-11-01,2,10.00%,0
授信通过,ID20261115004893,2026-11-01,2,10.00%,0
授信通过,ID20261115010341,2026-11-01,2,10.00%,0
授信通过,ID20261123001552,2026-12-01,2,10.00%,0
授信通过,ID20261122003450,2026-12-01,2,10.00%,0
授信通过,ID20261122010302,2026-12-01,2,10.00%,0
授信通过,ID20261123002676,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261123000169,2026-12-01,2,10.00%,0
授信通过,ID20261124007318,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123003287,2026-12-01,2,10.00%,0
授信通过,ID20261123009482,2026-12-01,2,10.00%,0
授信通过,ID20261123009529,2026-12-01,2,10.00%,0
授信通过,ID20261122004953,2026-12-01,2,10.00%,0
授信通过,ID20261121012137,2026-11-01,2,10.00%,0
授信通过,ID20261124004782,2026-12-01,2,10.00%,0
授信通过,ID20261123009612,2026-12-01,2,10.00%,0
授信通过,ID20261123000040,2026-12-01,2,10.00%,0
授信通过,ID20261121011875,2026-11-01,2,10.00%,0
授信通过,ID20261123000083,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261123000102,2026-12-01,2,10.00%,0
授信通过,ID20261124005394,2026-12-01,2,10.00%,0
授信通过,ID20261122004456,2026-12-01,2,10.00%,0
授信通过,ID20261123006780,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261122003793,2026-12-01,2,10.00%,0
授信通过,ID20261124000677,2026-12-01,2,10.00%,0
授信通过,ID20261124001888,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261124003920,2026-12-01,2,10.00%,0
授信通过,ID20261124004117,2026-12-01,2,10.00%,0
授信通过,ID20261125000492,2026-12-01,2,10.00%,0
授信通过,ID20261123004830,2026-12-01,2,10.00%,0
授信通过,ID20261125005139,2026-12-01,2,10.00%,0
授信通过,ID20261125005683,2026-12-01,2,10.00%,0
授信通过,ID20261125006295,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125004089,2026-12-01,2,10.00%,0
授信通过,ID20261125002257,2026-12-01,2,10.00%,0
授信通过,ID20261125003977,2026-12-01,2,10.00%,0
授信通过,ID20261125000340,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125005072,2026-12-01,2,10.00%,0
授信通过,ID20261125000869,2026-12-01,2,10.00%,0
授信通过,ID20261125010306,2026-12-01,2,10.00%,0
授信通过,ID20261125000719,2026-12-01,2,10.00%,0
授信通过,ID20261125005572,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125000867,2026-12-01,2,10.00%,0
授信通过,ID20261128000354,2026-12-01,2,10.00%,0
授信通过,ID20261128003767,2026-12-01,2,10.00%,0
授信通过,ID20261128004545,2026-12-01,2,10.00%,0
授信通过,ID20261128004274,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128006559,2026-12-01,2,10.00%,0
授信通过,ID20261128000133,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128004049,2026-12-01,2,10.00%,0
授信通过,ID20261128008802,2026-12-01,2,10.00%,0
授信通过,ID20261128002064,2026-12-01,2,10.00%,0
授信通过,ID20261128005429,2026-12-01,2,10.00%,0
授信通过,ID20261128001749,2026-12-01,2,10.00%,0
授信通过,ID20261128000284,2026-12-01,2,10.00%,0
授信通过,ID20261128001989,2026-12-01,2,10.00%,0
授信通过,ID20261128002961,2026-12-01,2,10.00%,0
授信通过,ID20261128003877,2026-12-01,2,10.00%,0
授信通过,ID20261128004453,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128003274,2026-12-01,2,10.00%,0
授信通过,ID20261128002982,2026-12-01,2,10.00%,0
授信通过,ID20261128004054,2026-12-01,2,10.00%,0
授信通过,ID20261128004450,2026-12-01,2,10.00%,0
授信通过,ID20261127009731,2026-12-01,2,10.00%,0
授信通过,ID20261127008786,2026-12-01,2,10.00%,0
授信通过,ID20261126010053,2026-12-01,2,10.00%,0
授信通过,ID20261126000571,2026-12-01,2,10.00%,0
授信通过,ID20261127006476,2026-12-01,2,10.00%,0
授信通过,ID20261126003660,2026-12-01,2,10.00%,0
授信通过,ID20261127010032,2026-12-01,2,10.00%,0
授信通过,ID20261127004896,2026-12-01,2,10.00%,0
授信通过,ID20261126010442,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127003336,2026-12-01,2,10.00%,0
授信通过,ID20261127010392,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126007738,2026-12-01,2,10.00%,0
授信通过,ID20261127000275,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127006053,2026-12-01,2,10.00%,0
授信通过,ID20261126000973,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261126005788,2026-12-01,2,10.00%,0
授信通过,ID20261126004411,2026-12-01,2,10.00%,0
授信通过,ID20261126000989,2026-12-01,2,10.00%,0
授信通过,ID20261127000891,2026-12-01,2,10.00%,0
授信通过,ID20261127002827,2026-12-01,2,10.00%,0
授信通过,ID20261126007181,2026-12-01,2,10.00%,0
授信通过,ID20261127008354,2026-12-01,2,10.00%,0
授信通过,ID20261127007797,2026-12-01,2,10.00%,0
授信通过,ID20261127000913,2026-12-01,2,10.00%,0
授信通过,ID20261126004851,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127006648,2026-12-01,2,10.00%,0
授信通过,ID20261126011470,2026-12-01,2,10.00%,0
授信通过,ID20261127004327,2026-12-01,2,10.00%,0
授信通过,ID20261127006190,2026-12-01,2,10.00%,0
授信通过,ID20261124011103,2026-12-01,2,10.00%,0
授信通过,ID20261120001740,2026-11-01,2,10.00%,0
授信通过,ID20261120001954,2026-11-01,2,10.00%,0
授信通过,ID20261116009232,2026-11-01,2,10.00%,0
授信通过,ID20261120004908,2026-11-01,2,10.00%,0
授信通过,ID20261120001804,2026-11-01,2,10.00%,0
授信通过,ID20261120003002,2026-11-01,2,10.00%,0
授信通过,ID20261120003447,2026-11-01,2,10.00%,0
授信通过,ID20261120002959,2026-11-01,2,10.00%,0
授信通过,ID20261116003387,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261119002186,2026-11-01,2,10.00%,0
授信通过,ID20261119002534,2026-11-01,2,10.00%,0
授信通过,ID20261119002494,2026-11-01,2,10.00%,0
授信通过,ID20261119002527,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261120002383,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261120002647,2026-11-01,2,10.00%,0
授信通过,ID20261120006480,2026-11-01,2,10.00%,0
授信通过,ID20261116005311,2026-11-01,2,10.00%,0
授信通过,ID20261120008394,2026-11-01,2,10.00%,0
授信通过,ID20261121001650,2026-11-01,2,10.00%,0
授信通过,ID20261116003104,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261116003655,2026-11-01,2,10.00%,0
授信通过,ID20261116004753,2026-11-01,2,10.00%,0
授信通过,ID20261116005114,2026-11-01,2,10.00%,0
授信通过,ID20261120002590,2026-11-01,2,10.00%,0
授信通过,ID20261119008001,2026-11-01,2,10.00%,0
授信通过,ID20261121009806,2026-11-01,2,10.00%,0
授信通过,ID20261121002410,2026-11-01,2,10.00%,0
授信通过,ID20261115003665,2026-11-01,2,10.00%,0
授信通过,ID20261115009924,2026-11-01,2,10.00%,0
授信通过,ID20261115009743,2026-11-01,2,10.00%,0
授信通过,ID20261115007925,2026-11-01,2,10.00%,0
授信通过,ID20261115005906,2026-11-01,2,10.00%,0
授信通过,ID20261118003340,2026-11-01,2,10.00%,0
授信通过,ID20261117005022,2026-11-01,2,10.00%,0
授信通过,ID20261117002991,2026-11-01,2,10.00%,0
授信通过,ID20261117003066,2026-11-01,2,10.00%,0
授信通过,ID20261118007146,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261118003217,2026-11-01,2,10.00%,0
授信通过,ID20261118006294,2026-11-01,2,10.00%,0
授信通过,ID20261118002145,2026-11-01,2,10.00%,0
授信通过,ID20261116006374,2026-11-01,2,10.00%,0
授信通过,ID20261121012231,2026-11-01,2,10.00%,0
授信通过,ID20261115010388,2026-11-01,2,10.00%,0
授信通过,ID20261118008560,2026-11-01,2,10.00%,0
授信通过,ID20261117008568,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261115005069,2026-11-01,2,10.00%,0
授信通过,ID20261117002696,2026-11-01,2,10.00%,0
授信通过,ID20261117002729,2026-11-01,2,10.00%,0
授信通过,ID20261115003728,2026-11-01,2,10.00%,0
授信通过,ID20261115009505,2026-11-01,2,10.00%,0
授信通过,ID20261115003939,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261115004065,2026-11-01,2,10.00%,0
授信通过,ID20261117005913,2026-11-01,2,10.00%,0
授信通过,ID20261115005998,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261115010344,2026-11-01,2,10.00%,0
授信通过,ID20261117003193,2026-11-01,2,10.00%,0
授信通过,ID20261115005540,2026-11-01,2,10.00%,0
授信通过,ID20261123000226,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261122003934,2026-12-01,2,10.00%,0
授信通过,ID20261122010287,2026-12-01,2,10.00%,0
授信通过,ID20261124003492,2026-12-01,2,10.00%,0
授信通过,ID20261121002862,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261122009735,2026-12-01,2,10.00%,0
授信通过,ID20261123000217,2026-12-01,2,10.00%,0
授信通过,ID20261124005694,2026-12-01,2,10.00%,0
授信通过,ID20261124003767,2026-12-01,2,10.00%,0
授信通过,ID20261124000466,2026-12-01,2,10.00%,0
授信通过,ID20261124010348,2026-12-01,2,10.00%,0
授信通过,ID20261122007939,2026-12-01,2,10.00%,0
授信通过,ID20261124000663,2026-12-01,2,10.00%,0
授信通过,ID20261121005359,2026-11-01,2,10.00%,0
百度欺诈分>=90,ID20261123003073,2026-12-01,2,10.00%,0
授信通过,ID20261121003027,2026-11-01,2,10.00%,0
授信通过,ID20261123001594,2026-12-01,2,10.00%,0
授信通过,ID20261123009063,2026-12-01,2,10.00%,0
授信通过,ID20261124005252,2026-12-01,2,10.00%,0
授信通过,ID20261123000206,2026-12-01,2,10.00%,0
授信通过,ID20261121007537,2026-11-01,2,10.00%,0
阿里欺诈分>=95,ID20261123002846,2026-12-01,2,10.00%,0
授信通过,ID20261123002202,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261122005382,2026-12-01,2,10.00%,0
授信通过,ID20261123010006,2026-12-01,2,10.00%,0
授信通过,ID20261123001506,2026-12-01,2,10.00%,0
授信通过,ID20261122008074,2026-12-01,2,10.00%,0
授信通过,ID20261123002837,2026-12-01,2,10.00%,0
授信通过,ID20261122008250,2026-12-01,2,10.00%,0
授信通过,ID20261124011646,2026-12-01,2,10.00%,0
授信通过,ID20261123003728,2026-12-01,2,10.00%,0
授信通过,ID20261124004733,2026-12-01,2,10.00%,0
授信通过,ID20261124006727,2026-12-01,2,10.00%,0
授信通过,ID20261124011654,2026-12-01,2,10.00%,0
授信通过,ID20261124009909,2026-12-01,2,10.00%,0
授信通过,ID20261122010650,2026-12-01,2,10.00%,0
授信通过,ID20261125002405,2026-12-01,2,10.00%,0
授信通过,ID20261125000842,2026-12-01,2,10.00%,0
授信通过,ID20261125003077,2026-12-01,2,10.00%,0
授信通过,ID20261125010893,2026-12-01,2,10.00%,0
授信通过,ID20261125000885,2026-12-01,2,10.00%,0
授信通过,ID20261125004839,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261125008398,2026-12-01,2,10.00%,0
授信通过,ID20261125004772,2026-12-01,2,10.00%,0
授信通过,ID20261125003501,2026-12-01,2,10.00%,0
授信通过,ID20261125010213,2026-12-01,2,10.00%,0
授信通过,ID20261125000616,2026-12-01,2,10.00%,0
授信通过,ID20261125011248,2026-12-01,2,10.00%,0
授信通过,ID20261128005427,2026-12-01,2,10.00%,0
授信通过,ID20261128003461,2026-12-01,2,10.00%,0
授信通过,ID20261128004224,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128007932,2026-12-01,2,10.00%,0
授信通过,ID20261128003644,2026-12-01,2,10.00%,0
授信通过,ID20261128000316,2026-12-01,2,10.00%,0
授信通过,ID20261128000082,2026-12-01,2,10.00%,0
授信通过,ID20261128009682,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261128006403,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261128006403,2026-12-01,2,10.00%,0
授信通过,ID20261128002014,2026-12-01,2,10.00%,0
授信通过,ID20261128000304,2026-12-01,2,10.00%,0
授信通过,ID20261128000446,2026-12-01,2,10.00%,0
授信通过,ID20261128009510,2026-12-01,2,10.00%,0
百度欺诈分>=90,ID20261128000099,2026-12-01,2,10.00%,0
授信通过,ID20261128009575,2026-12-01,2,10.00%,0
授信通过,ID20261128006670,2026-12-01,2,10.00%,0
授信通过,ID20261127011032,2026-12-01,2,10.00%,0
授信通过,ID20261126007032,2026-12-01,2,10.00%,0
授信通过,ID20261127000384,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127004116,2026-12-01,2,10.00%,0
授信通过,ID20261126007553,2026-12-01,2,10.00%,0
授信通过,ID20261127000269,2026-12-01,2,10.00%,0
授信通过,ID20261127000978,2026-12-01,2,10.00%,0
授信通过,ID20261127000964,2026-12-01,2,10.00%,0
授信通过,ID20261126000859,2026-12-01,2,10.00%,0
授信通过,ID20261126004091,2026-12-01,2,10.00%,0
授信通过,ID20261126000900,2026-12-01,2,10.00%,0
授信通过,ID20261126010746,2026-12-01,2,10.00%,0
阿里欺诈分>=95,ID20261127001119,2026-12-01,2,10.00%,0
授信通过,ID20261126007790,2026-12-01,2,10.00%,0
授信通过,ID20261127006538,2026-12-01,2,10.00%,0
授信通过,ID20261127009610,2026-12-01,2,10.00%,0
授信通过,ID20261127000493,2026-12-01,2,10.00%,0
授信通过,ID20261126009480,2026-12-01,2,10.00%,0
授信通过,ID20261127000336,2026-12-01,2,10.00%,0
授信通过,ID20261127000627,2026-12-01,2,10.00%,0
授信通过,ID20261127001449,2026-12-01,2,10.00%,0
授信通过,ID20261126004374,2026-12-01,2,10.00%,0
授信通过,ID20261126010952,2026-12-01,2,10.00%,0
授信通过,ID20261123006893,2026-12-01,2,10.00%,0
授信通过,ID20261120007608,2026-11-01,3,6.67%,1
授信通过,ID20261120002905,2026-11-01,3,6.67%,1
百度欺诈分>=90,ID20261119002124,2026-11-01,3,6.67%,1
阿里欺诈分>=95,ID20261119006256,2026-11-01,3,6.67%,1
授信通过,ID20261121002432,2026-11-01,3,6.67%,1
授信通过,ID20261117002893,2026-11-01,3,6.67%,1
授信通过,ID20261118007891,2026-11-01,3,6.67%,1
授信通过,ID20261118004752,2026-11-01,3,6.67%,1
授信通过,ID20261117004184,2026-11-01,3,6.67%,1
授信通过,ID20261118003486,2026-11-01,3,6.67%,1
授信通过,ID20261117002872,2026-11-01,3,6.67%,1
授信通过,ID20261117003604,2026-11-01,3,6.67%,1
授信通过,ID20261123000165,2026-12-01,3,6.67%,1
授信通过,ID20261124001380,2026-12-01,3,6.67%,1
授信通过,ID20261123004306,2026-12-01,3,6.67%,1
授信通过,ID20261123000162,2026-12-01,3,6.67%,1
授信通过,ID20261123000118,2026-12-01,3,6.67%,1
授信通过,ID20261124004607,2026-12-01,3,6.67%,1
授信通过,ID20261123000072,2026-12-01,3,6.67%,1
阿里欺诈分>=95,ID20261122003592,2026-12-01,3,6.67%,1
授信通过,ID20261122002993,2026-12-01,3,6.67%,1
授信通过,ID20261123000237,2026-12-01,3,6.67%,1
授信通过,ID20261123002774,2026-12-01,3,6.67%,1
授信通过,ID20261123000577,2026-12-01,3,6.67%,1
授信通过,ID20261123010009,2026-12-01,3,6.67%,1
授信通过,ID20261124010641,2026-12-01,3,6.67%,1
授信通过,ID20261121007952,2026-11-01,3,6.67%,1
授信通过,ID20261122003596,2026-12-01,3,6.67%,1
授信通过,ID20261125002135,2026-12-01,3,6.67%,1
授信通过,ID20261125000417,2026-12-01,3,6.67%,1
授信通过,ID20261125000671,2026-12-01,3,6.67%,1
授信通过,ID20261125003564,2026-12-01,3,6.67%,1
授信通过,ID20261125006139,2026-12-01,3,6.67%,1
授信通过,ID20261128000786,2026-12-01,3,6.67%,1
授信通过,ID20261128004585,2026-12-01,3,6.67%,1
百度欺诈分>=90,ID20261128001081,2026-12-01,3,6.67%,1
授信通过,ID20261128003705,2026-12-01,3,6.67%,1
授信通过,ID20261128008024,2026-12-01,3,6.67%,1
授信通过,ID20261128001107,2026-12-01,3,6.67%,1
授信通过,ID20261128002039,2026-12-01,3,6.67%,1
授信通过,ID20261128000122,2026-12-01,3,6.67%,1
授信通过,ID20261127007884,2026-12-01,3,6.67%,1
授信通过,ID20261126000457,2026-12-01,3,6.67%,1
授信通过,ID20261127000346,2026-12-01,3,6.67%,1
授信通过,ID20261126006076,2026-12-01,3,6.67%,1
授信通过,ID20261127010172,2026-12-01,3,6.67%,1
授信通过,ID20261127001038,2026-12-01,3,6.67%,1
授信通过,ID20261127009056,2026-12-01,3,6.67%,1
授信通过,ID20261127006745,2026-12-01,3,6.67%,1
授信通过,ID20261116003420,2026-11-01,3,6.67%,0
授信通过,ID20261116007528,2026-11-01,3,6.67%,0
授信通过,ID20261119002599,2026-11-01,3,6.67%,0
授信通过,ID20261116004687,2026-11-01,3,6.67%,0
授信通过,ID20261119002121,2026-11-01,3,6.67%,0
授信通过,ID20261116002560,2026-11-01,3,6.67%,0
授信通过,ID20261119007291,2026-11-01,3,6.67%,0
授信通过,ID20261119003635,2026-11-01,3,6.67%,0
授信通过,ID20261117006866,2026-11-01,3,6.67%,0
授信通过,ID20261117004512,2026-11-01,3,6.67%,0
阿里欺诈分>=95,ID20261115005430,2026-11-01,3,6.67%,0
授信通过,ID20261117006054,2026-11-01,3,6.67%,0
授信通过,ID20261124000848,2026-12-01,3,6.67%,0
授信通过,ID20261123000180,2026-12-01,3,6.67%,0
授信通过,ID20261124000699,2026-12-01,3,6.67%,0
授信通过,ID20261123004524,2026-12-01,3,6.67%,0
授信通过,ID20261124001852,2026-12-01,3,6.67%,0
授信通过,ID20261124000580,2026-12-01,3,6.67%,0
授信通过,ID20261123000207,2026-12-01,3,6.67%,0
授信通过,ID20261124002129,2026-12-01,3,6.67%,0
授信通过,ID20261121010942,2026-11-01,3,6.67%,0
授信通过,ID20261123000082,2026-12-01,3,6.67%,0
授信通过,ID20261124006037,2026-12-01,3,6.67%,0
授信通过,ID20261123010159,2026-12-01,3,6.67%,0
授信通过,ID20261123007858,2026-12-01,3,6.67%,0
授信通过,ID20261125004415,2026-12-01,3,6.67%,0
授信通过,ID20261125000831,2026-12-01,3,6.67%,0
授信通过,ID20261125003752,2026-12-01,3,6.67%,0
授信通过,ID20261128003114,2026-12-01,3,6.67%,0
授信通过,ID20261128004452,2026-12-01,3,6.67%,0
授信通过,ID20261128009192,2026-12-01,3,6.67%,0
授信通过,ID20261128000362,2026-12-01,3,6.67%,0
授信通过,ID20261128009684,2026-12-01,3,6.67%,0
授信通过,ID20261128000333,2026-12-01,3,6.67%,0
授信通过,ID20261128000650,2026-12-01,3,6.67%,0
授信通过,ID20261126000435,2026-12-01,3,6.67%,0
授信通过,ID20261126007584,2026-12-01,3,6.67%,0
授信通过,ID20261126001654,2026-12-01,3,6.67%,0
授信通过,ID20261126000632,2026-12-01,3,6.67%,0
授信通过,ID20261126009240,2026-12-01,3,6.67%,0
授信通过,ID20261126011083,2026-12-01,3,6.67%,0
授信通过,ID20261120002192,2026-11-01,3,6.67%,0
授信通过,ID20261120001691,2026-11-01,3,6.67%,0
授信通过,ID20261116007193,2026-11-01,3,6.67%,0
授信通过,ID20261120007347,2026-11-01,3,6.67%,0
授信通过,ID20261116007943,2026-11-01,3,6.67%,0
授信通过,ID20261116009204,2026-11-01,3,6.67%,0
授信通过,ID20261117003185,2026-11-01,3,6.67%,0
授信通过,ID20261115004680,2026-11-01,3,6.67%,0
授信通过,ID20261118006471,2026-11-01,3,6.67%,0
授信通过,ID20261118006492,2026-11-01,3,6.67%,0
授信通过,ID20261117004135,2026-11-01,3,6.67%,0
阿里欺诈分>=95,ID20261118003636,2026-11-01,3,6.67%,0
授信通过,ID20261123000223,2026-12-01,3,6.67%,0
授信通过,ID20261124000714,2026-12-01,3,6.67%,0
授信通过,ID20261123002956,2026-12-01,3,6.67%,0
授信通过,ID20261124000418,2026-12-01,3,6.67%,0
授信通过,ID20261123007395,2026-12-01,3,6.67%,0
授信通过,ID20261121004275,2026-11-01,3,6.67%,0
授信通过,ID20261123003441,2026-12-01,3,6.67%,0
